53.787-2.7062e-14i,54.662+1.8735e-14i,55.826+1.0131e-13i,55.256-7.1471e-14i,54.147-1.2872e-13i,55.297+6.245e-15i,56.194-6.3578e-14i,51.608-1.9169e-14i,47+1.8041e-14i,0.2928,0.075282,2.4674
5.0818-3.2701i,-2.3144-1.7782i,-6.1749+3.8134i,-2.638-2.481i,0.78036-2.9488i,1.9118-4.729i,3.4811-0.42674i,3.6514-0.69739i,1.8341+3.4637i,0.48571,0.044095,3.1736
2.434+0.91194i,2.5119+0.3127i,-3.2998+5.7141i,-0.91773+1.0457i,-2.0376+2.1773i,-2.0072+0.30334i,-2.1612-0.37974i,1.388+3.9982i,3.0805+1.4817i,0.54496,0.040268,4.0072
-0.48441-0.26219i,-0.46499+1.084i,1.2479+1.3147i,-0.095919+0.95856i,0.68527-0.82994i,0.94944-0.6129i,-0.92561+0.0026512i,-0.28196-0.65877i,0.97908+0.11312i,0.65021,0.022138,3.585
-1.1227+0.49114i,-0.66621-0.33328i,-1.232+0.54567i,-0.11404-2.2167i,0.8713+1.7003i,-0.53182+0.2887i,0.97867-1.492i,0.67006+0.5452i,0.19243-1.4669i,0.62154,0.056132,4.1008
-0.14659+0.088663i,0.35909+0.090472i,-0.29179+0.5512i,0.26666+0.9885i,0.083201+0.19272i,-0.21932-0.69273i,-0.1191-0.032283i,0.067863-0.34751i,0.81595-0.75238i,0.50303,0.095678,4.15
0.3171+0.051893i,0.87562+0.96483i,-0.47812+1.3589i,-0.017729-1.3129i,0.52287+0.62207i,-0.17773-0.43272i,0.012149-0.69129i,0.42789+0.1884i,-0.14988-0.52704i,0.53741,0.083236,2.5203
0.13807-0.075443i,0.35334+0.72495i,0.4125+0.91333i,0.2208+0.10808i,-0.30258+0.36151i,0.16572-0.3935i,-0.2637-0.60745i,-0.34242+0.60074i,0.0044157-0.32487i,0.62222,0.065558,2.9966
0.14728-0.11601i,0.15758+0.356i,0.41602+0.77992i,-0.033689-0.55928i,0.15246+0.099169i,0.099322-0.057571i,-0.46409-0.4074i,-0.016229-0.28351i,-0.44685-0.65196i,0.44536,0.079403,2.2988
-0.19761+0.47639i,0.10749+0.51216i,0.48817+0.3477i,0.011433-0.22679i,-0.29896+0.15251i,0.15711-0.043651i,-0.28748-0.38827i,0.26623+0.49399i,-0.07045+0.053189i,0.60397,0.046009,3.4261
-0.13307+0.020826i,0.15148+0.60703i,0.30762+0.25558i,0.1791-0.47098i,0.0092383+0.012228i,0.083372-0.16876i,-0.097857-0.22845i,-0.43763+0.42172i,0.31387-0.15675i,0.56098,0.089741,3.5173
-0.014078-0.23608i,0.15813+0.26584i,0.28084+0.44603i,-0.31259-0.14271i,-0.13598+0.19239i,-0.069236-0.072733i,-0.12596-0.18125i,0.16843-0.039866i,-0.20157-0.041506i,0.4947,0.046433,3.1937
0.077636+0.034275i,0.15992+0.19884i,0.19843+0.41026i,0.17027-0.39425i,-0.01666-0.072502i,0.057194-0.18467i,-0.01176-0.081308i,0.16745+0.40901i,0.10789-0.35477i,0.60231,0.10053,3.6641
-0.016096-0.026684i,0.035333+0.20114i,0.44484+0.21556i,-0.13443-0.068894i,0.045317+0.24285i,-0.19645+0.031845i,-0.086119-0.14697i,-0.14828-0.012816i,0.024028-0.31422i,0.44395,0.059808,4.5009
-0.065504+0.12574i,0.017985+0.13903i,0.38522+0.22402i,-0.034246-0.35028i,0.15101+0.006591i,-0.030232-0.046432i,-0.082086-0.13087i,0.23497+0.20471i,-0.17857-0.055303i,0.54203,0.068976,3.8031
-0.039579+0.13083i,0.26096-0.0054158i,0.20053-0.0036478i,0.042603-0.17485i,0.095352+0.16953i,-0.12134-0.034158i,-0.20106-0.22056i,-0.030214+0.12583i,-0.19336-0.046559i,0.65239,0.03255,3.7192
-0.040707+0.071281i,0.18684+0.13509i,0.01145+0.14494i,-0.12165-0.052907i,0.011379+0.0165i,-0.0047343-0.093211i,-0.11026-0.24887i,0.1041+0.060268i,-0.017867-0.15202i,0.53562,0.068741,3.2701
0.092457-0.052184i,0.027946+0.18207i,-0.12221-0.016676i,-0.085978-0.18703i,0.10479+0.072745i,-0.03977+0.039488i,-0.19817-0.19321i,-0.038029+0.25411i,-0.039915+0.087636i,0.56209,0.080218,3.324
0.07964+0.0088032i,-0.0012033+0.12096i,-0.14952+0.29108i,0.067075+0.011982i,-0.041596+0.084282i,-0.068176-0.11365i,-0.15965-0.17799i,-0.032329-0.097604i,-0.026862-0.059303i,0.4525,0.056045,2.4901
0.014812+0.086443i,0.081698+0.029363i,-0.076636+0.29794i,-0.19818-0.046868i,0.049785+0.083739i,-0.049706-0.080409i,-0.1728-0.12008i,0.15682+0.059163i,-0.025067-0.058818i,0.53512,0.05703,2.5786
-0.0010385+0.04875i,0.15575+0.082935i,0.076264+0.51865i,-0.013653-0.017847i,0.012075+0.043173i,-0.08537-0.019391i,-0.15083-0.11557i,-0.059501+0.16288i,0.0099391-0.065608i,0.3325,0.073561,2.4516
0.031594-0.0031589i,0.057189+0.064659i,0.23701+0.34737i,-0.013071+0.0047373i,0.015061-0.073783i,-0.047209-0.083135i,-0.058946-0.16186i,0.030944-0.042842i,0.044914-0.091952i,0.27923,0.078736,4.359
0.045329-0.0050307i,0.088356+0.052117i,0.39652+0.20254i,-0.045272-0.10064i,0.040671+0.0084357i,-0.012284-0.0645i,-0.15354-0.031737i,-0.027091+0.087084i,-0.11053-0.10011i,0.31563,0.075043,3.0235
-0.0158+0.017258i,0.094523+0.083488i,0.3085+0.0025849i,-0.014747-0.072886i,0.036445-0.0053671i,-0.0040276-0.089035i,0.003012-0.082536i,0.040776+0.059435i,-0.020217-0.072768i,0.37241,0.05755,4.6922
-0.027235+0.015927i,0.050911+0.082309i,0.24844-0.010254i,-0.037905-0.029751i,0.086479+0.0019066i,-0.053612+0.0035235i,-0.15369-0.11061i,0.084158+0.092412i,-0.092727-0.091772i,0.48158,0.068983,4.757
0.030471+0.039176i,0.050902+0.066235i,0.054627-0.065725i,-0.026863-0.13204i,0.046039-0.014745i,-0.059843-0.036902i,-0.077804-0.075843i,0.00066667+0.015882i,-0.077216-0.046039i,0.68204,0.038114,3.2347
0.032371+0.021414i,0.066606+0.064872i,0.066081-0.0080516i,-0.066909-0.10879i,0.033835+0.025087i,-0.073018+0.0019041i,-0.095993-0.13003i,0.12435-0.0053921i,-0.077273-0.041131i,0.62245,0.044268,3.6289
-0.014474+0.0096352i,0.054139+0.067634i,-0.058179+0.073638i,-0.096752-0.043288i,-0.0075564+0.021699i,-0.00027545-0.064768i,-0.051357-0.079957i,0.082505+0.10424i,-0.038306-0.075921i,0.53646,0.071604,3.2312
-0.01287+0.021237i,0.06683+0.043021i,0.051683+0.19353i,-0.040095-0.088111i,0.061905+0.036352i,-0.031878-0.019034i,-0.08679-0.12804i,0.033253-0.010937i,-0.05238-0.0043556i,0.42657,0.080399,3.3957
0.02731+0.02023i,0.083962+0.063549i,0.095683+0.3003i,-0.070723-0.011275i,0.0061986+0.01948i,-0.049221-0.0099635i,-0.10172-0.054312i,0.08005+0.035549i,0.015943-0.048698i,0.34313,0.069933,1.9809
0.025301+0.039702i,0.059932+0.054234i,0.21515+0.24124i,-0.10532-0.062032i,0.055056+0.0017717i,-0.068725-0.0096087i,-0.092771-0.052146i,0.045844+0.016764i,-0.043553-0.053886i,0.33626,0.069916,2.5114
0.040083+0.028169i,0.065813+0.029065i,0.27627+0.18282i,-0.062124-0.02261i,0.014246+0.025072i,-0.062587-0.030233i,-0.076781-0.055678i,0.077326-0.015868i,-0.082828-0.047656i,0.31755,0.071022,3.4523
0.027895+0.0033705i,0.0774+0.020992i,0.33094+0.034709i,-0.068217-0.020978i,0.0025441+0.0053475i,-0.043581-0.0079744i,-0.072243-0.049507i,0.060245+0.058701i,-0.068105-0.035236i,0.30448,0.072771,5.1344
0.014653+0.0022509i,0.096419+0.025228i,0.22956-0.031918i,-0.059952-0.024417i,0.03657+0.030422i,-0.048367-0.024953i,-0.044829-0.037442i,0.039332+0.020865i,-0.073157-0.057185i,0.38052,0.0634,4.2754
0.022685+0.0046946i,0.10084+0.001726i,0.18472-0.1033i,-0.034122-0.049078i,0.0083794-0.0085404i,-0.036244-0.021831i,-0.072718-0.086535i,0.053451+0.029645i,-0.030081+0.017168i,0.41401,0.063061,4.4847
0.017123+0.0097407i,0.11106+0.013865i,0.048617-0.085646i,-0.074506-0.01561i,0.028787+0.023939i,-0.058206-0.036967i,-0.069534-0.028652i,0.027435+0.040237i,-0.044858-0.033604i,0.57034,0.042561,3.3392
