60.611-4.8572e-14i,58.4-4.9266e-14i,42.359+7.6501e-14i,64.202+8.3614e-14i,58.161-1.0686e-13i,41.839-1.1449e-14i,50.916+1.249e-14i,48.22+5.7593e-14i,50.818+7.7195e-14i,0.58711,0.092843,4.9348
3.9161+4.0459i,4.2118-1.0047i,5.8453+0.4554i,0.21104-2.958i,-0.36644-4.328i,0.31022+1.9201i,-1.614+7.1731i,2.4149-1.581i,-0.34334-1.4815i,0.50038,0.047879,3.0697
-1.2883-3.3311i,4.6753+0.70015i,2.2743-2.9372i,-0.47428+1.85i,-3.5655-2.4914i,4.8465+4.719i,0.78393+0.26441i,4.3885-3.8089i,-0.16986+1.7809i,0.58307,0.060688,3.8018
-0.14307-2.5903i,-2.9939-0.18661i,1.6028-2.2583i,-3.0762+5.6479i,-0.61732-3.0286i,2.0946+3.034i,-1.2695-1.9039i,-0.4594+1.2339i,2.0402-0.54381i,0.47541,0.045422,3.1056
-0.30337-1.2557i,-2.0548+0.96233i,-0.2062-3.1491i,-2.3246-0.10202i,-0.6667-1.1608i,1.4557+1.7583i,1.0831+0.21812i,-0.61466-0.6274i,0.13952+0.94071i,0.57206,0.073985,3.7768
-1.3251-0.1212i,-0.71183-0.35564i,-1.1222-0.46127i,0.90006+0.64231i,0.63506-2.0059i,0.16982+1.6981i,1.0664+0.13988i,-0.63297-0.091071i,1.1773+1.391i,0.59875,0.041797,3.236
-0.50527-0.29148i,1.0921+0.19269i,-1.6409-0.017695i,-1.5648+0.98725i,0.49366-1.5284i,-1.1193+1.517i,1.6432+1.0659i,-0.47485-0.070629i,-1.42+1.1317i,0.62219,0.06135,4.1873
-0.16868-0.47007i,-0.5999+0.35335i,-0.70883+0.92148i,-0.029913+1.0611i,-0.13346-1.2318i,0.20618+0.61546i,-0.052095+0.43097i,-0.032592-0.82105i,0.38821+1.177i,0.5529,0.058347,2.9309
0.29708-0.33762i,0.12348-0.17947i,0.69371+1.2342i,0.47563+0.14593i,-0.65829-0.85225i,0.23352+0.58063i,0.16561+0.25875i,-0.55597-0.0097178i,-0.41547+0.83619i,0.52279,0.08155,2.7753
-0.31683-0.20751i,0.17557+0.078728i,1.258+1.0838i,-0.010318+1.129i,0.03936-0.78517i,0.34845+0.6224i,-0.094074+0.38998i,0.23647-0.54724i,0.2154+0.30229i,0.47162,0.088378,3.5953
-0.38552-0.69261i,-0.23525+0.58633i,1.2759-0.48911i,0.40807+0.27198i,-0.099054-0.86668i,0.14757+1.1529i,0.059497-0.16085i,-0.033716-0.20754i,0.1006+0.30929i,0.53929,0.092104,3.4546
0.055341-0.34249i,0.3812+0.14253i,1.0266-0.80862i,-0.21151-0.008741i,-0.073676-0.88473i,0.15234+0.56446i,0.21201-0.16265i,0.11893-0.55644i,0.063839+0.47541i,0.49245,0.079924,3.3603
-0.44876-0.3465i,0.19624+0.41723i,0.4583-1.3821i,0.11378+0.37456i,-0.18996-0.6196i,-0.088086+0.52392i,0.099849-0.11767i,-0.31844-0.37281i,0.10601+0.19852i,0.41932,0.055603,3.2449
0.12626-0.25079i,-0.0029548+0.12529i,-0.4752-1.1363i,0.21814+0.31609i,-0.074761-0.54357i,0.24263+0.32837i,0.067542-0.034827i,0.069897+0.043381i,0.28518+0.30022i,0.34296,0.070633,2.3337
-0.061074+0.077257i,0.0035765+0.54108i,-0.69512-0.7756i,0.20152+0.65279i,-0.097508-0.33532i,0.30832+0.61941i,0.019501+0.013346i,-0.019998-0.095378i,-0.10526+0.24367i,0.37661,0.083341,2.7213
0.039951-0.2239i,0.15919+0.12663i,-0.64037+0.053551i,0.34926+0.31487i,0.0018374-0.46144i,0.44579+0.49699i,0.053101+0.2227i,0.086069+0.027171i,0.20288+0.19043i,0.45537,0.095626,2.6377
-0.10738-0.2402i,0.048763+0.1744i,-0.35983+0.36948i,0.23675+0.44807i,-0.36293-0.37223i,-0.048855+0.39627i,0.060583+0.085802i,-0.24961-0.1177i,0.20563+0.24553i,0.56909,0.055459,2.7304
-0.080506-0.095404i,0.22897+0.31909i,0.10315+0.38432i,0.27022+0.12228i,-0.083181-0.31336i,0.3321+0.3509i,0.16319+0.14347i,-0.21319-0.055826i,0.14506+0.23807i,0.54508,0.060401,2.5942
-0.13116-0.26538i,0.078215-0.0035549i,0.45145+0.070232i,0.2289+0.28813i,-0.14983-0.36655i,0.18068+0.14083i,0.17561+0.13126i,-0.13545-0.074601i,0.33886+0.16647i,0.56282,0.072149,3.2782
-0.033466-0.13519i,0.078387+0.0029503i,0.50751-0.13706i,0.14119+0.1294i,-0.2164-0.39317i,0.30444+0.23668i,-0.0066849+0.06455i,-0.097432-0.18438i,0.16112+0.26109i,0.51794,0.08297,3.963
-0.18585-0.19083i,0.06542+0.20279i,0.4365-0.34465i,0.11851+0.055327i,-0.2528-0.31167i,0.14214+0.18121i,-0.05388+0.035006i,-0.14788-0.11586i,0.065349+0.14272i,0.48818,0.055032,3.8017
-0.018003-0.13122i,0.14924-0.065409i,0.12823-0.55924i,0.24759+0.24541i,-0.078958-0.26903i,0.23613+0.39972i,-0.0065401+0.015768i,0.079151-0.22429i,0.2332+0.088304i,0.50227,0.086881,3.3862
0.030913-0.096972i,-0.01996+0.11135i,-0.076829-0.44013i,0.13106+0.14322i,-0.23707-0.35406i,0.10971+0.16654i,0.084129+0.05022i,-0.062038-0.091485i,0.037388+0.14019i,0.51078,0.082169,2.8037
-0.2083-0.12666i,0.0096587+0.12287i,-0.19205-0.16557i,0.1732+0.10636i,-0.15687-0.1294i,0.28615+0.30982i,0.073488+0.0014813i,0.065343+0.039319i,0.091691+0.17166i,0.49779,0.078843,2.606
