14.367+4.7878e-14i,12.558-2.6888e-14i,8.0316+6.7654e-15i,15.763+5.2909e-14i,19.945+7.6328e-15i,11.563-1.5873e-14i,9.562+7.1232e-15i,13.76-2.4286e-15i,17.867-1.7347e-14i,0.46843,0.11298,4.9348
-2.2088+1.2062i,-1.1068-0.79806i,1.8659-0.79688i,-0.21865-0.91093i,2.1455-3.6272i,1.7877+0.66319i,-0.32845+0.094852i,0.52348-2.5612i,-0.23109+3.6378i,0.53614,0.080213,4.0408
0.34516+0.2925i,-0.74179-0.70866i,1.1839-0.086181i,-0.42867+1.2399i,-0.99339-2.0873i,-0.35376+0.92195i,0.6048+0.41122i,0.29969-0.85109i,0.24694-0.21441i,0.46347,0.058381,2.5602
-0.43122+0.021881i,0.27168+0.51459i,0.63692-0.64143i,-0.059247+0.30495i,-1.0641-0.52807i,-0.71746+0.99262i,-0.084845-0.05875i,-0.21639-0.43603i,-0.68413+0.85731i,0.56655,0.088131,3.1541
0.14359-0.041852i,-0.47004+0.62045i,-0.20302-1.0578i,0.16096-0.1474i,-1.0047-0.097061i,-0.75741+0.52722i,0.35868+0.34102i,0.041756+0.114i,0.012798+0.55216i,0.52506,0.050643,2.9198
0.26387-0.33893i,-0.22079-0.43713i,-0.33914-0.64464i,-0.21794+0.0054395i,-0.50493-0.22798i,0.13604+0.69249i,0.16776+0.073895i,0.21308+0.12521i,-0.42316+0.62843i,0.63619,0.070968,3.6862
0.29591-0.20005i,0.036207+0.1272i,-0.76866-0.4869i,0.0019964-0.089844i,-0.25809-0.21402i,0.50009+0.3808i,-0.21303-0.12809i,0.24292+0.34028i,-0.61446+0.3233i,0.50476,0.080866,3.0634
0.38712+0.020925i,0.1102+0.23244i,-0.61185-0.36325i,0.10171+0.086052i,-0.2172-0.48183i,0.52108+0.76472i,0.12412+0.46034i,0.14028-0.10764i,-1.2261+0.23316i,0.47335,0.070173,2.6518
-0.0090584+0.46809i,-0.068233-0.0091949i,-0.39009+0.11294i,0.18039+0.097027i,-0.6832-0.053569i,0.19001+0.40303i,0.11276-0.25974i,0.52496-0.80394i,-0.0024819-0.76444i,0.53793,0.072037,2.818
-0.34044+0.013321i,0.0025393-0.1165i,0.030862-0.003637i,-0.054689+0.16143i,-0.35991+0.17724i,-0.022434+0.048804i,-0.30147-0.10719i,-0.25473-1.0495i,0.38126-0.048439i,0.34774,0.066468,3.462
0.052819+0.058061i,-0.11282+0.30252i,0.04111+0.26436i,-0.10827+0.048327i,0.25586+0.022811i,-0.11393+0.12982i,0.058584+0.055344i,-1.0565-0.94491i,-0.094661-0.22107i,0.27053,0.071398,1.8978
0.0079123-0.22067i,0.21498-0.030729i,0.47268-0.18189i,0.15797+0.094523i,0.095408-0.096852i,0.11977+0.14719i,-0.44596-0.1548i,-0.96383+1.2665i,0.16794-0.67929i,0.30486,0.073572,2.0693
0.013041-0.045788i,0.16917+0.25968i,0.58745-0.086455i,-0.11506-0.2862i,0.14353-0.41228i,0.12899+0.30756i,0.050544+0.34802i,-0.004658-1.1268i,0.62627+0.003585i,0.43254,0.047453,3.5713
-0.12353-0.088454i,0.13808+0.30704i,0.18966-0.52733i,-0.29111-0.017849i,-0.24736-0.085465i,0.057558+0.25232i,0.16708-0.13665i,0.13606-0.40523i,0.064021+0.065159i,0.58614,0.054614,4.3697
-0.012556+0.0399i,0.1421-0.24283i,0.32123-0.64633i,-0.1181+0.050158i,-0.030409+0.072098i,0.22698+0.24349i,-0.38539-0.1811i,0.0512-0.26004i,0.64507-0.32953i,0.57211,0.08322,3.9803
-0.035926+0.12901i,0.31183-0.048298i,-0.060101-0.50616i,0.035296-0.10571i,-0.0011758+0.39447i,-0.080039+0.30826i,-0.31322+0.30427i,-0.13196-0.44455i,0.065647+0.46253i,0.60666,0.067376,2.7524
0.093106-0.0065381i,0.092752-0.035037i,-0.12706-0.34965i,-0.22694+0.044821i,-0.12371-0.051053i,0.10487+0.3143i,0.016439+0.27372i,-0.24805-0.14792i,-0.058003-0.30934i,0.61157,0.062563,3.7361
0.13413+0.029964i,-0.09696+0.07139i,-0.22478-0.091301i,-0.15498-0.21905i,-0.11625+0.00039561i,0.0092457+0.19111i,-0.15521+0.28197i,0.018161-0.24464i,0.38771+0.091594i,0.53283,0.054788,4.2301
-0.052339-0.022143i,0.2107+0.082999i,-0.43085+0.04547i,0.25235-0.1983i,-0.055601+0.11516i,0.11602+0.05585i,0.018204+0.090167i,-0.26052-0.27826i,-0.040731+0.35411i,0.57451,0.10891,3.1637
0.086241-0.0085085i,-0.076002-0.25096i,-0.17207+0.20778i,-0.11007+0.019668i,0.24822+0.0091605i,-0.0087621+0.1183i,0.012892+0.17639i,-0.20537-0.034013i,0.1722-0.16826i,0.711,0.065276,3.8537
-0.021443+0.089487i,-0.10303+0.16858i,-0.09453+0.26736i,-0.10978-0.045806i,0.22906-0.009653i,0.165+0.14168i,0.1588+0.15576i,-0.071414+0.016534i,-0.11767+0.29868i,0.62439,0.053145,3.9677
-0.042541+0.1152i,-0.014444-0.076315i,0.11041+0.13559i,0.073464-0.16842i,0.20591-0.1316i,0.15727+0.055987i,0.23865-0.00041595i,0.20112-0.10747i,-0.014707-0.17124i,0.7001,0.021658,3.1435
-0.0023615-0.028587i,0.092782+0.035055i,0.25808-0.048069i,-0.054915-0.030378i,-0.085969-0.063397i,0.092+0.15375i,0.033533-0.0098858i,-0.24118-0.16998i,0.028489+0.16042i,0.44428,0.087635,2.7872
0.012013+0.044175i,0.0023922+0.14058i,0.19475-0.1227i,-0.12326-0.069681i,-0.060569-0.15541i,0.055158+0.11289i,0.090843+0.042506i,0.08037-0.11331i,-0.014694+0.074608i,0.62388,0.051076,3.268
-0.031738-0.0076274i,-0.022542+0.10041i,-0.01546-0.1343i,-0.014837-0.0004747i,-0.014555-0.090882i,-0.028664+0.129i,0.10843-0.030216i,-0.17291+0.070492i,0.058855+0.073662i,0.58648,0.083434,3.3169
0.002+0.064471i,-0.080784+0.024314i,-0.078902-0.23149i,0.079412-0.096118i,-0.092941-0.069843i,0.12498+0.050353i,0.083647+0.025137i,-0.023804-0.12502i,0.162+0.1069i,0.57056,0.042539,3.5017
0.026086-0.029958i,0.10954+0.12158i,-0.1661-0.14005i,0.037147-0.053243i,-0.11214+0.025942i,0.12+0.092389i,0.12314-0.10745i,-0.05407-0.0087427i,0.013079+0.092294i,0.52165,0.064112,3.7305
0.0077271+0.026463i,0.0064813-0.085886i,-0.23637-0.042773i,-0.096664-0.059479i,-0.039595+0.044202i,0.053334+0.013847i,0.035716-0.034537i,-0.075351-0.043734i,-0.043714+0.018045i,0.41991,0.05175,3.1218
-0.019975-0.090939i,-0.063858+0.039974i,-0.21647+0.054546i,0.15261-0.082972i,0.069523+0.023831i,0.046355+0.094004i,0.075384-0.016918i,-0.10081+0.12094i,0.048289+0.017645i,0.51673,0.061546,2.7652
0.090915-0.092692i,0.058797-0.012315i,-0.15477+0.06889i,-0.039443-0.013126i,0.0095596-0.023602i,0.04923+0.055852i,0.092828-0.068274i,0.050721+0.062715i,-0.090841+0.010384i,0.48986,0.061268,3.7374
