15.736-1.1102e-14i,15.175+1.7174e-14i,15.176-1.0625e-15i,16.111+1.0235e-14i,13.983-7.1557e-16i,13.762-3.2873e-14i,14.912-2.7105e-14i,14.37-2.3885e-14i,14.075-2.8189e-16i,0.52216,0.078774,4.9348
-0.047719+0.47813i,-0.35979-0.25208i,0.22018+0.18605i,-0.068846-0.82383i,0.088901-0.17423i,-0.13105-0.3521i,0.11712+0.019419i,0.23291-0.015225i,-0.23635-0.16481i,0.49401,0.066638,2.93
0.062881+0.47647i,0.52304-0.35359i,-0.035321-0.62129i,-0.53113-0.17117i,-0.27552-0.0014576i,0.25987+0.1755i,-0.0056095-0.15174i,0.093645-0.079109i,0.096185-0.027893i,0.61031,0.13478,3.3931
0.33476-0.16368i,-0.59645+0.28843i,-0.083733-0.57686i,0.27871+1.5027i,-0.43511+0.0046573i,-0.021403-0.1124i,-0.17364-0.21961i,0.19472+0.1984i,-0.22728+0.14308i,0.35474,0.064154,4.3156
0.21324-0.24397i,-0.34522-0.046067i,-0.022542-0.46936i,-0.20736-0.14088i,-0.51637+0.14256i,0.089391+0.090213i,0.25586-0.16617i,0.0012618+0.073582i,0.18023-0.006195i,0.54995,0.04124,3.5872
-0.06749-0.17616i,0.1418+0.13199i,-0.24813-0.17363i,0.059684-0.14824i,0.035902+0.50723i,-0.044252+0.13526i,0.097559+0.26079i,-0.4057-0.18522i,-0.060966+0.22076i,0.57841,0.063761,2.7926
0.073082-0.20872i,0.12683+0.15687i,-0.33044+0.018262i,-0.42975-0.14463i,0.56385+0.34692i,-0.11657+0.21116i,-0.12862+0.27925i,-0.17461+0.39904i,-0.10262-0.04673i,0.45376,0.059637,3.8955
0.041546-0.13559i,0.017578+0.11446i,-0.12953+0.092i,-0.19243-0.16681i,0.15891-0.045336i,-0.12641-0.11935i,-0.054933-0.076699i,-0.21852+0.073664i,-0.003714+0.12225i,0.7026,0.041186,3.4264
0.077692-0.229i,0.23533+0.14072i,0.18862+0.22782i,0.11253+0.15501i,-0.010241-0.053465i,-0.087844-0.093548i,-0.19254+0.14492i,-0.15994+0.045913i,0.038242+0.25378i,0.66798,0.029828,3.7465
-0.2232-0.076061i,0.24334-0.011585i,0.21197+0.22703i,-0.11336+0.33454i,-0.083089-0.10197i,-0.010069-0.1293i,0.052732-0.19527i,0.29229-0.1083i,0.025164-0.01797i,0.56106,0.067947,3.0171
