50.612-1.0027e-13i,50.906-5.2042e-15i,57.695+6.6613e-14i,51.836+5.8634e-14i,50.547-2.9143e-14i,53.884+2.7756e-14i,53.186+7.5287e-14i,50.901-7.1124e-15i,46.194-1.4572e-14i,0.35878,0.11349,2.7416
4.5053-1.8766i,-2.094-2.2717i,-2.1217+1.8705i,-3.0241-2.7486i,0.0558-2.302i,1.9858-6.2515i,2.9885+0.21608i,2.8296-1.298i,1.4137+3.1775i,0.6661,0.053,3.3633
2.4892+1.3848i,2.3798-0.40187i,-0.42037+3.1889i,-1.0384+0.93532i,-1.8245+1.8361i,-2.0242+0.1027i,-2.0191-0.10284i,1.1417+3.5816i,3.5411+1.6565i,0.71993,0.025116,4.3596
-0.31634+0.096597i,-0.28994+0.6326i,2.8279-1.8193i,-0.19302+0.81468i,0.64337-0.71203i,0.86772-0.91327i,-0.78501+0.11265i,-0.42341-0.79925i,0.66249+0.0091201i,0.37588,0.056442,3.6348
-1.026+0.67002i,-0.72212-0.30025i,-0.95692-2.5971i,-0.054675-2.0785i,0.91572+1.5923i,-0.49758+0.11734i,1.0279-1.1907i,0.53747+0.41151i,0.28881-1.2687i,0.5919,0.060939,3.2811
-0.21269+0.18594i,0.17926+0.051334i,-1.0738-1.8698i,0.26199+0.98677i,0.12841+0.14928i,-0.23947-0.84541i,-0.086442+0.058197i,-0.008061-0.53509i,0.681-0.80507i,0.39234,0.07239,2.6765
0.34132+0.20423i,0.76157+0.79625i,-1.7655-0.11421i,-0.029052-1.3036i,0.47824+0.57491i,-0.16305-0.56748i,-0.024401-0.51704i,0.42322+0.075976i,-0.13467-0.44452i,0.45204,0.070042,3.0999
0.16676-0.012898i,0.39593+0.58183i,-0.97288+0.23463i,0.22367+0.14482i,-0.31035+0.42402i,0.10693-0.49781i,-0.28258-0.4881i,-0.37463+0.50661i,0.0088151-0.27645i,0.59914,0.043103,2.8956
0.20637+0.021838i,0.18734+0.31666i,-0.59621+0.79908i,-0.048172-0.50706i,0.16375+0.11754i,0.12489-0.17744i,-0.47647-0.30647i,-0.091609-0.35098i,-0.44244-0.59884i,0.463,0.047724,2.4373
-0.20549+0.49262i,0.017532+0.45003i,0.07372+0.65025i,0.011173-0.19948i,-0.23527+0.14682i,0.046861-0.10232i,-0.24845-0.31387i,0.24001+0.52307i,-0.12672+0.10948i,0.62445,0.055884,3.4388
-0.13123+0.12627i,0.12636+0.49071i,0.39696+0.46042i,0.21731-0.39813i,-0.036489+0.037044i,0.069098-0.23828i,-0.12241-0.15005i,-0.44995+0.38027i,0.32713-0.12548i,0.61267,0.071367,4.2434
-0.0070119-0.10826i,0.17365+0.22312i,0.63959+0.39451i,-0.28553-0.15265i,-0.12038+0.15888i,-0.15875-0.14529i,-0.16581-0.14019i,0.19087-0.085049i,-0.2234-0.022085i,0.38388,0.052682,3.4832
0.069066+0.085591i,0.10178+0.14502i,0.59925+0.012687i,0.20019-0.38015i,-0.0020055-0.092844i,0.062518-0.28121i,-0.0042143-0.088687i,0.15158+0.35718i,0.07767-0.32418i,0.56654,0.056612,4.0421
