0.15874,0.16044,0.30476,0.33964,0.46466,0.81957,0.0067557,0.016149,0.053342,0.26066,0.040904,2.7769
0.14012,0.15305,0.23704,0.45155,0.36483,0.54537,0.015614,0.0087152,0.01735,0.32729,0.047264,3.0316
0.16626,0.13068,0.23126,0.55766,0.37933,0.43731,0.02428,0.011617,0.014479,0.28434,0.045106,3.2196
0.21332,0.098637,0.19334,0.67166,0.19358,0.28454,0.030901,0.0029298,0.0035361,0.24458,0.030702,3.1431
0.1492,0.10493,0.15095,0.58066,0.20244,0.29047,0.028145,0.0025942,0.0077899,0.24418,0.036523,3.2648
0.14359,0.07877,0.15588,0.39494,0.16673,0.25696,0.012916,0.0020816,0.0033893,0.31888,0.040926,2.9769
0.11658,0.091865,0.12725,0.25735,0.16038,0.23724,0.005156,0.0016395,0.0053499,0.4557,0.063416,3.3528
0.092195,0.088754,0.16027,0.17033,0.18374,0.3537,0.0024131,0.0024187,0.0074745,0.34471,0.039009,3.6374
0.11221,0.095547,0.15628,0.24073,0.13173,0.33057,0.0038003,0.00098403,0.0086225,0.3526,0.043666,3.1713
0.11796,0.081272,0.1207,0.35549,0.18131,0.36252,0.0088213,0.002154,0.0092534,0.30953,0.048562,3.3398
0.082786,0.070139,0.14336,0.47107,0.12687,0.3574,0.021588,0.00085967,0.0077507,0.21911,0.046766,2.8184
0.14245,0.076089,0.10972,0.61539,0.16018,0.26733,0.031787,0.0014924,0.0051441,0.18169,0.032048,2.9067
0.12747,0.075568,0.099265,0.57155,0.11952,0.18491,0.028843,0.0011213,0.0015693,0.18104,0.030922,2.8928
0.1142,0.074098,0.094437,0.53837,0.12277,0.14556,0.027238,0.0011235,0.0010808,0.18396,0.030519,2.7979
0.08746,0.069618,0.06376,0.39316,0.1724,0.12796,0.01433,0.0019561,0.0012207,0.18392,0.034037,3.1512
0.073672,0.065843,0.098156,0.22817,0.13759,0.24736,0.004237,0.0013789,0.0047983,0.33169,0.055459,3.4811
0.048196,0.06761,0.11696,0.091473,0.18785,0.31164,0.00044209,0.0026578,0.0074159,0.27458,0.037383,3.7281
0.06084,0.074732,0.11192,0.16478,0.18833,0.32685,0.0021133,0.0024359,0.010487,0.26375,0.046107,3.1965
0.088911,0.078132,0.11759,0.26663,0.19633,0.38233,0.0050643,0.0023201,0.012535,0.25992,0.041405,3.3746
0.083786,0.075802,0.090169,0.4278,0.17894,0.30217,0.01731,0.0017452,0.0077465,0.20727,0.04109,3.5955
0.10891,0.063758,0.085275,0.48797,0.13016,0.31219,0.021283,0.00097166,0.0082768,0.18599,0.039328,2.7729
0.097522,0.062338,0.084796,0.4872,0.09878,0.26056,0.022165,0.00046623,0.0053043,0.1819,0.03381,2.9829
0.092823,0.049843,0.075213,0.43018,0.079781,0.18615,0.016749,0.00066084,0.003776,0.1833,0.034747,3.4894
0.08592,0.051302,0.064472,0.3635,0.074003,0.13351,0.011488,0.00044281,0.0018323,0.19609,0.031854,2.9332
0.075683,0.051896,0.056841,0.32439,0.094682,0.14091,0.0093266,0.00049465,0.0022122,0.1975,0.034713,3.6784
0.072076,0.04659,0.056198,0.29132,0.074967,0.12412,0.0079684,0.0003995,0.0017929,0.20861,0.036405,3.3431
0.07899,0.045186,0.058475,0.37196,0.08667,0.14698,0.012808,0.00071747,0.00186,0.17872,0.032744,2.8577
0.0719,0.04969,0.05423,0.38712,0.087173,0.17375,0.014771,0.00053158,0.0034451,0.16443,0.036599,2.8065
0.075574,0.047817,0.065092,0.41285,0.081284,0.18825,0.016319,0.0005535,0.0024505,0.16178,0.034682,3.3423
0.076323,0.047258,0.060322,0.40291,0.092212,0.19541,0.015796,0.00061668,0.0029926,0.1698,0.034116,2.8526
0.081385,0.048452,0.057188,0.39019,0.064062,0.13579,0.015062,0.00017402,0.0017975,0.17099,0.034165,3.039
0.07047,0.046122,0.073323,0.33845,0.078627,0.14183,0.010484,0.00047547,0.0023416,0.19529,0.036409,3.7725
0.086932,0.045451,0.054475,0.34051,0.079412,0.16424,0.0094964,0.00041803,0.0036996,0.18853,0.040185,5.2582
0.07047,0.046122,0.073323,0.33845,0.078627,0.14183,0.010484,0.00047547,0.0023416,0.19529,0.036409,3.7725
0.081385,0.048452,0.057188,0.39019,0.064062,0.13579,0.015062,0.00017402,0.0017975,0.17099,0.034165,3.039
0.076323,0.047258,0.060322,0.40291,0.092212,0.19541,0.015796,0.00061668,0.0029926,0.1698,0.034116,2.8526
0.075574,0.047817,0.065092,0.41285,0.081284,0.18825,0.016319,0.0005535,0.0024505,0.16178,0.034682,3.3423
0.0719,0.04969,0.05423,0.38712,0.087173,0.17375,0.014771,0.00053158,0.0034451,0.16443,0.036599,2.8065
0.07899,0.045186,0.058475,0.37196,0.08667,0.14698,0.012808,0.00071747,0.00186,0.17872,0.032744,2.8577
0.072076,0.04659,0.056198,0.29132,0.074967,0.12412,0.0079684,0.0003995,0.0017929,0.20861,0.036405,3.3431
0.075683,0.051896,0.056841,0.32439,0.094682,0.14091,0.0093266,0.00049465,0.0022122,0.1975,0.034713,3.6784
0.08592,0.051302,0.064472,0.3635,0.074003,0.13351,0.011488,0.00044281,0.0018323,0.19609,0.031854,2.9332
0.092823,0.049843,0.075213,0.43018,0.079781,0.18615,0.016749,0.00066084,0.003776,0.1833,0.034747,3.4894
0.097522,0.062338,0.084796,0.4872,0.09878,0.26056,0.022165,0.00046623,0.0053043,0.1819,0.03381,2.9829
0.10891,0.063758,0.085275,0.48797,0.13016,0.31219,0.021283,0.00097166,0.0082768,0.18599,0.039328,2.7729
0.083786,0.075802,0.090169,0.4278,0.17894,0.30217,0.01731,0.0017452,0.0077465,0.20727,0.04109,3.5955
0.088911,0.078132,0.11759,0.26663,0.19633,0.38233,0.0050643,0.0023201,0.012535,0.25992,0.041405,3.3746
0.06084,0.074732,0.11192,0.16478,0.18833,0.32685,0.0021133,0.0024359,0.010487,0.26375,0.046107,3.1965
0.048196,0.06761,0.11696,0.091473,0.18785,0.31164,0.00044209,0.0026578,0.0074159,0.27458,0.037383,3.7281
0.073672,0.065843,0.098156,0.22817,0.13759,0.24736,0.004237,0.0013789,0.0047983,0.33169,0.055459,3.4811
0.08746,0.069618,0.06376,0.39316,0.1724,0.12796,0.01433,0.0019561,0.0012207,0.18392,0.034037,3.1512
0.1142,0.074098,0.094437,0.53837,0.12277,0.14556,0.027238,0.0011235,0.0010808,0.18396,0.030519,2.7979
0.12747,0.075568,0.099265,0.57155,0.11952,0.18491,0.028843,0.0011213,0.0015693,0.18104,0.030922,2.8928
0.14245,0.076089,0.10972,0.61539,0.16018,0.26733,0.031787,0.0014924,0.0051441,0.18169,0.032048,2.9067
0.082786,0.070139,0.14336,0.47107,0.12687,0.3574,0.021588,0.00085967,0.0077507,0.21911,0.046766,2.8184
0.11796,0.081272,0.1207,0.35549,0.18131,0.36252,0.0088213,0.002154,0.0092534,0.30953,0.048562,3.3398
0.11221,0.095547,0.15628,0.24073,0.13173,0.33057,0.0038003,0.00098403,0.0086225,0.3526,0.043666,3.1713
0.092195,0.088754,0.16027,0.17033,0.18374,0.3537,0.0024131,0.0024187,0.0074745,0.34471,0.039009,3.6374
0.11658,0.091865,0.12725,0.25735,0.16038,0.23724,0.005156,0.0016395,0.0053499,0.4557,0.063416,3.3528
0.14359,0.07877,0.15588,0.39494,0.16673,0.25696,0.012916,0.0020816,0.0033893,0.31888,0.040926,2.9769
0.1492,0.10493,0.15095,0.58066,0.20244,0.29047,0.028145,0.0025942,0.0077899,0.24418,0.036523,3.2648
0.21332,0.098637,0.19334,0.67166,0.19358,0.28454,0.030901,0.0029298,0.0035361,0.24458,0.030702,3.1431
0.16626,0.13068,0.23126,0.55766,0.37933,0.43731,0.02428,0.011617,0.014479,0.28434,0.045106,3.2196
0.14012,0.15305,0.23704,0.45155,0.36483,0.54537,0.015614,0.0087152,0.01735,0.32729,0.047264,3.0316
0.15874,0.16044,0.30476,0.33964,0.46466,0.81957,0.0067557,0.016149,0.053342,0.26066,0.040904,2.7769
0.14806,0.19888,0.27372,0.3898,0.59913,0.69336,0.011307,0.025802,0.032976,0.30362,0.049345,2.8707
0.19482,0.16925,0.30651,0.4986,0.46224,0.84442,0.019242,0.015162,0.049374,0.27585,0.038642,3.0492
0.26474,0.23932,0.44168,0.72292,0.63218,1.0059,0.039451,0.02389,0.058016,0.32088,0.044393,2.9621
0.40205,0.22715,0.3954,1.1905,0.61468,1.1785,0.097514,0.027267,0.11883,0.30047,0.052114,3.6509
0.3279,0.24658,0.33634,1.3734,0.74848,1.0167,0.16759,0.041002,0.080085,0.23765,0.043414,3.4134
0.3432,0.27717,0.54827,1.5082,0.58615,1.1545,0.20312,0.029625,0.11987,0.28947,0.046152,3.6316
0.37445,0.27171,0.49504,1.2059,0.72813,1.1313,0.11491,0.032735,0.11162,0.29609,0.052444,3.7875
0.43495,0.34749,0.42402,1.1433,0.58565,1.5362,0.091067,0.036806,0.20136,0.26651,0.042629,2.9597
0.43876,0.36629,0.41642,1.049,0.64802,1.2799,0.075726,0.036177,0.12245,0.2971,0.038638,3.5159
0.45573,0.46876,0.55197,0.82278,0.9768,1.1085,0.070245,0.068022,0.097214,0.47472,0.060626,2.8246
0.43034,0.51155,0.59286,1.0732,0.96992,1.8459,0.065084,0.058782,0.35017,0.30305,0.034675,2.6135
0.88146,0.79518,0.60049,1.8433,1.7159,2.4249,0.2191,0.2115,0.50939,0.34114,0.045913,2.6693
0.73136,0.72645,0.74264,1.8276,2.0687,2.547,0.28032,0.41405,0.53378,0.32013,0.050839,2.5428
1.2255,1.397,0.84213,3.8422,2.6163,2.8184,1.0752,0.4773,0.69329,0.3353,0.041489,2.824
1.8804,1.097,1.0314,3.5966,3.2267,2.6213,0.87955,0.70266,0.59736,0.36112,0.056153,3.4285
1.8276,2.7231,1.3541,3.0747,3.9609,3.137,0.41759,0.68233,0.64949,0.53384,0.066251,3.6418
2.6035,3.7296,2.7695,6.0166,6.8751,4.6469,1.9299,1.9507,2.1257,0.49019,0.047053,3.1683
2.1306,3.2833,3.8668,4.3635,5.2191,7.0866,1.7433,1.7196,2.6297,0.45444,0.047119,3.2562
1.968,3.1475,1.1958,4.1493,5.4653,2.3392,1.1652,2.0045,0.56646,0.41494,0.043449,2.7944
1.8712,2.4742,0.78443,5.2189,4.1037,1.3388,2.1022,0.92485,0.13877,0.35009,0.051082,3.6919
1.519,1.7601,0.5999,2.2973,2.2924,1.4365,0.32454,0.26335,0.24549,0.55065,0.075245,3.6931
0.83724,1.2573,0.51993,1.9584,2.455,1.3273,0.2515,0.52773,0.12434,0.35745,0.054666,3.0462
0.70457,0.83141,0.32804,1.3179,1.5107,0.98856,0.11061,0.30055,0.079468,0.37555,0.070299,3.2349
0.67633,0.68145,0.49416,0.90338,1.0855,0.83318,0.036613,0.0719,0.034147,0.59419,0.043599,3.2696
0.35182,0.57986,0.32575,0.66422,1.0975,0.53145,0.026607,0.093725,0.02918,0.34311,0.043972,3.1895
0.34123,0.41837,0.38136,0.7738,0.78485,0.70262,0.072186,0.047652,0.04589,0.45563,0.060541,2.8918
0.33919,0.36035,0.37935,0.64757,0.59972,0.6888,0.025306,0.027594,0.048179,0.50959,0.070921,3.1232
0.40347,0.33519,0.41701,0.63787,0.66698,0.74022,0.024857,0.033245,0.044141,0.49552,0.055363,3.5569
0.22976,0.22267,0.43243,0.4262,0.43422,1.356,0.011523,0.0099299,0.15377,0.22581,0.03394,3.4993
0.21497,0.31752,0.34737,0.41594,0.66249,0.71571,0.017273,0.035602,0.035017,0.4048,0.057282,3.3428
0.22492,0.23439,0.23923,0.47965,0.44371,0.37982,0.013613,0.020027,0.014998,0.49514,0.065283,3.4565
0.20524,0.23842,0.16701,0.47128,0.41024,0.4821,0.014107,0.0094247,0.022465,0.39683,0.065461,2.9367
0.18979,0.1698,0.23004,0.34402,0.27507,0.37344,0.0050367,0.004245,0.011004,0.50249,0.045902,2.9196
0.16013,0.19979,0.23898,0.31359,0.36912,0.38703,0.0054646,0.0055232,0.014749,0.52215,0.059997,3.1662
0.16208,0.12903,0.21364,0.22477,0.26065,0.39203,0.0021305,0.003488,0.0071933,0.45124,0.035562,3.2198
0.13585,0.12822,0.19943,0.21681,0.28285,0.41463,0.0035712,0.0048711,0.016107,0.37817,0.048049,2.8032
0.12302,0.11667,0.17493,0.25499,0.18761,0.29895,0.003722,0.0023755,0.0049147,0.46371,0.041286,3.6085
0.11743,0.10794,0.15418,0.23343,0.17425,0.40105,0.0048072,0.0028887,0.012073,0.33538,0.039125,3.6655
0.10891,0.12248,0.17511,0.18237,0.25646,0.30983,0.0030516,0.0060385,0.01003,0.39066,0.047841,2.9036
0.09186,0.11419,0.13998,0.18159,0.26264,0.27691,0.0018894,0.0056134,0.0049449,0.42008,0.053794,3.5936
0.12546,0.12501,0.14017,0.24866,0.27224,0.27253,0.0045719,0.0043769,0.0064249,0.47853,0.062206,2.9043
0.093175,0.11592,0.12575,0.16181,0.23692,0.24428,0.0017946,0.0040636,0.0034787,0.41734,0.050763,2.7287
0.054802,0.092986,0.088801,0.089531,0.17285,0.13144,0.00059505,0.0040176,0.0011483,0.4396,0.063689,3.5196
0.073694,0.086012,0.098333,0.13233,0.16892,0.19904,0.0018443,0.0021628,0.0034017,0.47061,0.057262,3.8064
0.070206,0.073346,0.094835,0.12765,0.16951,0.1519,0.0013274,0.00376,0.0013602,0.43245,0.060092,3.4392
0.075898,0.073778,0.1008,0.14567,0.12497,0.22748,0.001226,0.0013663,0.0042021,0.39511,0.036827,3.7547
0.069417,0.092208,0.061892,0.16615,0.16944,0.09406,0.0018803,0.0021404,0.00059563,0.45702,0.053607,3.5849
0.06649,0.074203,0.10631,0.1448,0.11427,0.20741,0.0019031,0.00094506,0.0028043,0.42379,0.050958,3.4298
0.056365,0.079613,0.071104,0.098917,0.17842,0.13171,0.00068316,0.0027834,0.0014355,0.36671,0.043068,3.5564
0.090184,0.086955,0.068517,0.11316,0.16639,0.15481,0.00056033,0.002008,0.0019822,0.45309,0.043345,3.2672
0.058969,0.066829,0.065985,0.095233,0.20717,0.14314,0.00054585,0.003365,0.0017471,0.29067,0.035477,3.2401
0.059457,0.074543,0.038425,0.11493,0.13128,0.079204,0.0010777,0.0014878,0.00040917,0.46314,0.063901,3.0297
0.053006,0.068265,0.074617,0.08797,0.14374,0.24621,0.00039935,0.0021817,0.0051433,0.28424,0.040463,3.7531
0.055051,0.071944,0.053282,0.072591,0.13609,0.087047,0.00031033,0.0013904,0.00091736,0.44497,0.046018,3.8729
0.050587,0.066885,0.067481,0.092909,0.11256,0.13999,0.00064591,0.00090763,0.0010775,0.4615,0.04667,3.64
0.051986,0.056041,0.049965,0.092024,0.1043,0.15725,0.00064942,0.00077797,0.0024211,0.34799,0.047158,3.4322
0.04606,0.061221,0.046074,0.098511,0.10229,0.11842,0.00075029,0.00098226,0.0011019,0.44683,0.075476,3.173
0.04829,0.062084,0.046837,0.081172,0.095022,0.084139,0.00041516,0.0010787,0.00044325,0.49192,0.060394,3.1796
0.043686,0.065068,0.039777,0.11578,0.12562,0.095784,0.0012796,0.0014932,0.00085708,0.36358,0.070441,2.9812
0.050373,0.060935,0.047539,0.070399,0.11162,0.096932,0.00032715,0.0013228,0.0005855,0.48412,0.061158,3.2257
0.044048,0.059575,0.031389,0.064274,0.10872,0.051758,0.00019666,0.0012481,0.00019751,0.41638,0.051313,3.4196
0.047083,0.060999,0.048655,0.076888,0.098269,0.094099,0.00037074,0.00097212,0.00070963,0.54823,0.066274,4.3072
0.042479,0.057409,0.041578,0.079372,0.10465,0.065323,0.00040333,0.0012119,0.00031693,0.42709,0.048523,3.7466
0.046104,0.057309,0.035612,0.066067,0.091593,0.061311,0.00018181,0.0011,0.00033916,0.50314,0.065115,3.822
0.04888,0.06009,0.038224,0.07694,0.10973,0.088596,0.00029797,0.00098444,0.00057058,0.4491,0.047875,3.4524
0.037069,0.065326,0.045327,0.050413,0.11941,0.072193,0.00014143,0.00122,0.00055211,0.40261,0.048493,3.167
0.042432,0.062897,0.034642,0.088633,0.098525,0.064869,0.00069779,0.00097196,0.00028048,0.44997,0.067756,3.5628
0.045747,0.059839,0.03072,0.057938,0.099776,0.064991,0.00012053,0.0010686,0.00045768,0.43376,0.056725,3.4699
0.044603,0.065525,0.037717,0.066564,0.10583,0.068362,0.00029954,0.0012172,0.00025118,0.44975,0.059075,3.0359
0.04305,0.06068,0.051354,0.072276,0.097662,0.08768,0.00043284,0.00085997,0.00054261,0.52547,0.059298,3.828
0.043667,0.062483,0.037273,0.098301,0.10628,0.079653,0.00077316,0.0010501,0.00041346,0.45609,0.069506,3.4417
0.043839,0.060243,0.042354,0.067978,0.097034,0.08942,0.00025275,0.001249,0.00066326,0.49189,0.064425,3.5582
0.04117,0.059934,0.045501,0.080628,0.10572,0.08564,0.00033836,0.0013083,0.00032042,0.44982,0.060567,3.5596
0.032369,0.059922,0.052076,0.055431,0.1179,0.12906,0.00029648,0.0012526,0.0015823,0.37846,0.066376,3.7459
0.048336,0.052049,0.042768,0.10685,0.087323,0.070689,0.00094744,0.00074581,0.00033736,0.44798,0.054045,3.2484
0.043143,0.064773,0.028505,0.066142,0.11468,0.057797,0.00035712,0.0015095,0.00037855,0.38048,0.066703,3.4742
0.041633,0.066543,0.036568,0.076732,0.13953,0.052834,0.00049552,0.0018737,9.1156e-05,0.35666,0.047618,3.3005
0.052758,0.063964,0.053553,0.090772,0.13261,0.11211,0.00038166,0.0014148,0.0009215,0.41869,0.044136,3.6479
0.047488,0.068072,0.037469,0.096443,0.13421,0.086331,0.00070743,0.0015533,0.00068346,0.38402,0.059932,2.9272
0.054533,0.060987,0.046866,0.078569,0.1294,0.13766,0.00038522,0.001784,0.0016541,0.3949,0.059986,3.6288
0.039203,0.069049,0.055768,0.070823,0.11403,0.10309,0.00045921,0.00085473,0.00086804,0.4947,0.064274,3.3135
0.055896,0.060847,0.062977,0.097021,0.11617,0.19164,0.00055858,0.0015972,0.0027192,0.32386,0.039869,4.2857
0.049997,0.06373,0.045711,0.082323,0.098547,0.15001,0.00054825,0.00083782,0.001901,0.34236,0.045465,2.871
0.034011,0.072189,0.068778,0.065036,0.13452,0.12161,0.00029683,0.0012482,0.0012893,0.41871,0.059761,3.5452
0.063783,0.067044,0.051655,0.10916,0.11617,0.119,0.00085119,0.0017057,0.0012891,0.5183,0.084867,3.3247
0.050002,0.085602,0.067284,0.1066,0.19408,0.15613,0.0006679,0.0031261,0.0020939,0.36245,0.055283,3.3316
0.079535,0.08808,0.0479,0.12489,0.13907,0.092372,0.00082187,0.0016168,0.00062308,0.49637,0.061831,3.1344
0.051533,0.082353,0.087218,0.094969,0.20263,0.20335,0.00093083,0.0033079,0.0029006,0.3726,0.057729,3.6831
0.084401,0.083176,0.093616,0.15478,0.15995,0.20778,0.0010364,0.0019161,0.0057109,0.42573,0.061369,3.3964
0.071622,0.085777,0.13889,0.14669,0.22738,0.25407,0.0014342,0.0037069,0.0060637,0.39976,0.05527,2.9044
0.096328,0.069579,0.094173,0.16871,0.17403,0.12051,0.0017693,0.0026871,0.00037205,0.56006,0.054,3.5548
0.067132,0.079705,0.084493,0.15927,0.12763,0.12301,0.002523,0.0015425,0.0011233,0.49748,0.065388,3.2394
0.092616,0.079969,0.10589,0.14776,0.13235,0.17483,0.0022538,0.0010773,0.0025053,0.52691,0.064109,3.527
0.12418,0.10294,0.16442,0.23293,0.20114,0.28453,0.0037992,0.0033467,0.0053873,0.46515,0.059413,3.2112
0.089336,0.12644,0.1211,0.22062,0.16679,0.17442,0.0039497,0.0006621,0.0029912,0.50976,0.055353,3.1454
0.12501,0.13091,0.15249,0.22074,0.21995,0.41266,0.0040298,0.0025046,0.018134,0.34053,0.045166,3.2134
0.1389,0.12097,0.17107,0.18511,0.21905,0.39072,0.00067977,0.0037606,0.017578,0.33761,0.044354,3.4383
0.12205,0.12861,0.14595,0.22242,0.24083,0.45261,0.0054327,0.0043119,0.018172,0.29512,0.043408,3.6467
0.1209,0.13714,0.15434,0.21378,0.29779,0.40164,0.0031793,0.010723,0.013481,0.34665,0.048984,3.559
0.11879,0.14931,0.25991,0.20684,0.22906,0.51641,0.0028643,0.003573,0.025835,0.34383,0.050115,3.499
0.13759,0.13621,0.21935,0.23526,0.24884,0.45123,0.0040356,0.0052647,0.012595,0.3845,0.037831,3.4075
0.1628,0.15222,0.3203,0.34864,0.25732,0.51648,0.0091829,0.0060692,0.014981,0.45448,0.063915,3.685
0.17477,0.15448,0.27123,0.22947,0.32003,0.45977,0.0011059,0.0074725,0.018784,0.44087,0.05629,3.5182
0.1734,0.18621,0.23348,0.25575,0.29815,0.35184,0.0023815,0.0088965,0.0071823,0.5703,0.056312,3.1068
0.22221,0.18403,0.23156,0.49303,0.37045,0.69548,0.017846,0.0077074,0.033917,0.31095,0.037631,3.145
0.26386,0.25812,0.46656,0.45601,0.3835,1.8803,0.013802,0.0096144,0.29526,0.18421,0.029518,4.164
0.2956,0.29626,0.43858,0.53187,0.72158,2.0062,0.020847,0.044154,0.35041,0.17768,0.031382,2.7764
0.21404,0.31071,0.47079,0.3636,0.50629,1.976,0.015357,0.017881,0.33092,0.17634,0.031116,3.6382
0.30332,0.40116,0.3652,0.52541,0.95899,0.9723,0.013664,0.070737,0.05971,0.3811,0.049347,3.6249
0.36879,0.45624,0.28839,0.57213,0.82466,0.53121,0.020324,0.044838,0.027453,0.43116,0.040643,3.3069
0.54135,0.55996,0.31483,1.0294,1.2169,0.66952,0.074131,0.14182,0.02828,0.39556,0.047717,3.4249
0.58882,0.61629,0.49678,0.98383,0.90207,0.77641,0.059723,0.056852,0.05589,0.53895,0.054204,3.3154
0.58468,0.7833,0.43085,1.3099,1.598,0.68984,0.13077,0.22736,0.032146,0.37727,0.055978,3.9062
1.1787,1.3796,0.27172,1.5216,2.1369,0.51196,0.14227,0.21065,0.020006,0.47653,0.081696,3.8698
1.6924,1.7083,0.56537,3.6036,3.0837,1.0798,0.93021,0.73074,0.11199,0.39126,0.068563,3.5338
1.7089,1.5768,0.92396,3.3057,3.7281,1.6466,0.90081,1.6257,0.14886,0.41176,0.074079,3.652
1.6263,3.7975,1.5307,4.203,6.0652,2.6432,1.3318,2.8118,0.70689,0.40089,0.062595,3.7937
1.1224,4.2056,2.283,2.5717,6.4918,4.008,0.53443,2.2998,1.3308,0.42137,0.069442,3.7454
1.0245,2.2622,1.1709,1.4778,4.5675,2.0615,0.12459,1.2551,0.46542,0.33264,0.042315,3.375
1.4082,1.6375,0.77355,3.2013,3.2098,1.5731,0.88061,0.66161,0.25668,0.39136,0.0606,3.1347
1.0573,1.4232,0.63478,2.1352,2.4286,1.0199,0.39918,0.47005,0.063723,0.40747,0.060766,3.4039
0.61201,0.74694,0.47136,1.1773,1.9676,0.84313,0.16509,0.36228,0.042404,0.31659,0.051293,3.135
0.66393,0.80583,0.46769,1.3415,1.8203,1.0658,0.1274,0.20903,0.069025,0.36306,0.042051,2.7839
0.48197,0.43797,0.36906,0.88799,0.73889,0.71539,0.037323,0.037025,0.058318,0.46954,0.047427,3.2792
0.44522,0.44061,0.3755,0.75508,0.64527,0.53248,0.024773,0.031876,0.017859,0.587,0.039899,3.1621
0.33186,0.36839,0.40532,0.64864,0.63626,0.91255,0.036325,0.028798,0.062601,0.42341,0.063193,3.0834
0.35645,0.26419,0.35141,0.69627,0.47877,0.54088,0.035535,0.014214,0.011824,0.46427,0.050609,2.5573
0.2968,0.24697,0.26025,0.42203,0.53447,0.68544,0.010005,0.033544,0.037238,0.39944,0.055421,3.4194
0.25168,0.23411,0.31913,0.49132,0.37914,0.62663,0.024234,0.010807,0.027206,0.43667,0.051862,3.0962
0.24887,0.1518,0.38729,0.40394,0.30543,1.0764,0.01094,0.004723,0.092473,0.24744,0.039654,3.2201
0.15073,0.224,0.25047,0.27285,0.35395,0.51466,0.0059513,0.0066382,0.019052,0.38878,0.043126,3.5099
0.18005,0.15615,0.23866,0.33813,0.28748,0.40901,0.010548,0.0057671,0.011448,0.48093,0.055071,3.4786
0.15792,0.12927,0.22229,0.31081,0.23604,0.3496,0.0051472,0.0049739,0.010861,0.50654,0.064588,3.6838
0.13469,0.13009,0.2324,0.23024,0.32011,0.3975,0.0040367,0.0084291,0.01246,0.44758,0.065158,2.8988
0.11992,0.10122,0.16801,0.24559,0.21615,0.34499,0.0050418,0.003758,0.0092498,0.36222,0.054999,2.9957
0.14584,0.1158,0.23482,0.28433,0.21409,0.49757,0.0068333,0.0039628,0.018868,0.3459,0.049159,3.0234
0.11062,0.080101,0.16985,0.17767,0.15099,0.44746,0.0025984,0.0015709,0.015549,0.28265,0.037645,3.227
0.11808,0.10826,0.15424,0.22833,0.17842,0.4196,0.0053535,0.0025589,0.016273,0.31274,0.040907,2.6202
0.084849,0.080559,0.20418,0.13554,0.18221,0.44673,0.00070689,0.0025442,0.018957,0.29776,0.053428,2.9154
0.080684,0.088942,0.15001,0.12917,0.1966,0.26699,0.00095863,0.0023559,0.0041156,0.38857,0.044315,3.2987
0.10022,0.07689,0.12666,0.16038,0.12935,0.27444,0.0020845,0.0006683,0.0070551,0.37988,0.042258,2.9131
0.052494,0.093026,0.10148,0.088338,0.22951,0.20507,0.00058516,0.0038795,0.0033906,0.36894,0.055086,2.6887
0.072173,0.059461,0.11548,0.09885,0.09901,0.25379,0.00039057,0.00047847,0.003643,0.32912,0.030985,3.0485
0.074686,0.081495,0.096523,0.14603,0.16541,0.16685,0.0017745,0.0024152,0.00095826,0.48483,0.055039,3.0072
0.069245,0.050635,0.085829,0.12209,0.13749,0.19654,0.0014513,0.0015282,0.0027627,0.35405,0.047193,3.0907
