37.486-3.0531e-14i,30.266-9.0206e-14i,34.191-1.2143e-14i,39.466+3.6776e-14i,28.07-2.2551e-14i,27.965+9.7145e-15i,29.294-6.3317e-14i,29.797+2.5153e-15i,27.216-1.1276e-14i,0.46357,0.064459,7.4022
-1.9411+1.3243i,-0.058593-2.691i,2.1409+1.6186i,-0.89199-5.9501i,0.69182-2.6531i,-0.90006+2.2565i,1.39-0.56749i,1.167+0.68202i,1.1985-1.1564i,0.46779,0.058195,2.4618
-0.15663+1.2607i,1.8538-1.7399i,0.63645-3.0081i,-1.5887+0.28427i,-1.5423-0.42744i,1.4395+0.81281i,0.037692-1.5162i,2.1389+0.18816i,0.039332+1.0284i,0.68043,0.022684,3.845
1.4841+0.012512i,-1.921+0.065826i,0.60452-3.1102i,-1.092+3.4268i,-0.57632-0.57568i,0.79208-0.99569i,-1.3321-1.3166i,1.1083+1.3961i,0.99901-0.14669i,0.49862,0.06023,3.5179
0.40658-0.50953i,-1.2563+0.18905i,-0.31856-3.829i,-1.3834-0.062542i,-0.79651+0.20626i,1.0599+0.44751i,0.5925+0.10277i,0.42004+0.85936i,0.21603+0.27402i,0.35794,0.057708,2.3678
-0.93023+0.32379i,-0.12429+0.33859i,-1.2494-1.3338i,0.23928-0.24815i,0.014414+0.053504i,-0.2958+0.19468i,0.83628+0.42369i,-0.61483+0.46422i,-0.11819+0.93952i,0.38505,0.076516,2.6928
0.28952-0.098829i,0.58223+0.36091i,-1.7679-0.52166i,-1.1949+0.46015i,0.91884-0.12864i,-0.71787+0.33213i,0.51572+0.16389i,-0.73976+0.75172i,-0.43007+0.26263i,0.50939,0.060295,3.6789
0.29545-0.16836i,-0.32199+0.23129i,-0.88072+0.61333i,-0.17739-0.10937i,0.053117-0.27903i,-0.23514-0.23555i,-0.14142-0.3664i,-0.29367-0.15536i,-0.17358+0.48279i,0.42403,0.06175,2.9188
-0.0074809-0.085012i,0.35579+0.50565i,0.45956+0.68247i,0.33218+0.17772i,-0.22938-0.12999i,-0.15763-0.061734i,-0.39115-0.35354i,-0.24175+0.34246i,-0.47729+0.6656i,0.64515,0.057079,3.45
-0.29183+0.13408i,0.38363+0.054038i,0.85448+0.60845i,-0.055741+0.66043i,-0.041027-0.42163i,0.14418-0.23071i,-0.077117-0.31322i,0.40851+0.11793i,0.049002+0.069548i,0.48377,0.063173,4.0496
